job_title,experience_years,skill_count,education_level,education_institution,location,city_tier,company_type,industry,salary_inr,salary_lpa
Medical Officer,1,6,B.E.,Tier 2,Lucknow,3,MNC,Healthcare,1387442,13.87
Medical Officer,1,4,MBA,IIM,Lucknow,3,service,Healthcare,1086107,10.86
Medical Officer,1,3,MBA,IIM,Lucknow,3,KPO,Healthcare,1095797,10.96
Medical Officer,2,5,B.E.,BITS,Mumbai,1,product,Healthcare,2426702,24.27
Medical Officer,2,5,B.Sc,Tier 3,Mumbai,1,BPO,Healthcare,965339,9.65
Medical Officer,2,4,MBA,IIM,Chennai,1,product,Healthcare,2579505,25.8
Medical Officer,2,4,B.Sc,Tier 3,Chennai,1,service,Healthcare,1227712,12.28
Medical Officer,2,6,B.E.,BITS,Chennai,1,KPO,Healthcare,1607202,16.07
Medical Officer,2,6,B.E.,BITS,Nagpur,2,startup,Healthcare,1817472,18.17
Medical Officer,2,6,B.E.,Tier 2,Nagpur,2,KPO,Healthcare,1198811,11.99
Medical Officer,2,3,B.Tech,IIT,Coimbatore,2,startup,Healthcare,1971528,19.72
Medical Officer,2,4,B.E.,BITS,Coimbatore,2,service,Healthcare,1316443,13.16
Medical Officer,2,3,B.Tech,IIT,Coimbatore,2,BPO,Healthcare,990522,9.91
Medical Officer,2,5,B.E.,Tier 2,Bhubaneswar,3,product,Healthcare,1308699,13.09
Medical Officer,2,5,B.Tech,NIT,Bhubaneswar,3,startup,Healthcare,1665681,16.66
Medical Officer,2,5,B.E.,Tier 2,Bhubaneswar,3,BPO,Healthcare,733313,7.33
Medical Officer,2,4,B.Tech,NIT,Patna,3,product,Healthcare,1726925,17.27
Medical Officer,2,5,B.E.,Tier 2,Patna,3,service,Healthcare,911129,9.11
Medical Officer,2,4,B.Tech,Top Private,Patna,3,KPO,Healthcare,893995,8.94
Medical Officer,3,4,B.Tech,IIT,Bangalore,1,service,Healthcare,2260282,22.6
Medical Officer,3,6,B.Tech,IIT,Gurgaon,1,MNC,Healthcare,4272184,42.72
Medical Officer,3,3,B.E.,Tier 2,Gurgaon,1,service,Healthcare,1628044,16.28
Medical Officer,3,6,B.Tech,NIT,Nagpur,2,startup,Healthcare,2339491,23.39
Medical Officer,3,3,B.E.,Tier 2,Nagpur,2,BPO,Healthcare,1007700,10.08
Medical Officer,3,3,B.Tech,Top Private,Chandigarh,2,MNC,Healthcare,2815193,28.15
Medical Officer,3,5,B.Tech,Top Private,Chandigarh,2,startup,Healthcare,2261772,22.62
Medical Officer,3,5,B.E.,BITS,Chandigarh,2,BPO,Healthcare,1388867,13.89
Medical Officer,3,5,B.Tech,NIT,Chandigarh,2,KPO,Healthcare,1672451,16.72
Medical Officer,3,4,MBA,IIM,Thiruvananthapuram,3,product,Healthcare,2729592,27.3
Medical Officer,3,4,B.Sc,Tier 3,Thiruvananthapuram,3,KPO,Healthcare,931973,9.32
Medical Officer,3,6,MBA,IIM,Lucknow,3,product,Healthcare,2957589,29.58
Medical Officer,3,3,B.Sc,Tier 3,Lucknow,3,service,Healthcare,897320,8.97
Medical Officer,3,3,B.Tech,IIT,Lucknow,3,BPO,Healthcare,1194185,11.94
Medical Officer,3,6,B.Tech,NIT,Lucknow,3,KPO,Healthcare,1368125,13.68
Medical Officer,5,4,B.Tech,NIT,Mumbai,1,MNC,Healthcare,5108077,51.08
Medical Officer,5,5,B.Tech,IIT,Mumbai,1,startup,Healthcare,3972831,39.73
Medical Officer,5,4,MBA,IIM,Mumbai,1,BPO,Healthcare,2187581,21.88
Medical Officer,5,5,B.Tech,NIT,Mumbai,1,KPO,Healthcare,2581592,25.82
Medical Officer,5,4,B.Tech,IIT,Jaipur,2,BPO,Healthcare,1754193,17.54
Medical Officer,5,6,B.Tech,IIT,Jaipur,2,KPO,Healthcare,2460696,24.61
Medical Officer,5,3,B.Tech,IIT,Ahmedabad,2,startup,Healthcare,3332552,33.33
Medical Officer,5,6,B.E.,Tier 2,Ahmedabad,2,service,Healthcare,1858439,18.58
Medical Officer,5,5,MBA,IIM,Ahmedabad,2,KPO,Healthcare,2522875,25.23
Medical Officer,5,4,B.Tech,IIT,Patna,3,MNC,Healthcare,3799881,38.0
Medical Officer,5,4,B.E.,Tier 2,Surat,3,product,Healthcare,2292323,22.92
Medical Officer,5,3,B.Sc,Tier 3,Surat,3,KPO,Healthcare,1336636,13.37
Medical Officer,7,3,B.Tech,IIT,Bangalore,1,startup,Healthcare,4671395,46.71
Medical Officer,7,5,B.E.,Tier 2,Bangalore,1,BPO,Healthcare,1880800,18.81
Medical Officer,7,3,B.Tech,IIT,Bangalore,1,KPO,Healthcare,3494082,34.94
Medical Officer,7,4,B.Tech,IIT,Kolkata,1,MNC,Healthcare,6587031,65.87
Medical Officer,7,3,B.Tech,NIT,Jaipur,2,product,Healthcare,3835106,38.35
Medical Officer,7,6,B.Sc,Tier 3,Jaipur,2,service,Healthcare,2049571,20.5
Medical Officer,7,3,B.E.,Tier 2,Jaipur,2,BPO,Healthcare,1597670,15.98
Medical Officer,7,3,MBA,IIM,Coimbatore,2,product,Healthcare,5228602,52.29
Medical Officer,7,6,B.Tech,IIT,Coimbatore,2,startup,Healthcare,4363838,43.64
Medical Officer,7,3,B.Sc,Tier 3,Coimbatore,2,service,Healthcare,2011958,20.12
Medical Officer,7,5,B.Tech,NIT,Coimbatore,2,BPO,Healthcare,2135807,21.36
Medical Officer,7,3,B.E.,Tier 2,Coimbatore,2,KPO,Healthcare,2148294,21.48
Medical Officer,7,4,B.E.,Tier 2,Lucknow,3,MNC,Healthcare,3627136,36.27
Medical Officer,7,4,B.E.,Tier 2,Lucknow,3,startup,Healthcare,2229378,22.29
Medical Officer,7,6,B.Tech,Top Private,Lucknow,3,service,Healthcare,2556976,25.57
Medical Officer,7,6,MBA,IIM,Lucknow,3,BPO,Healthcare,2122259,21.22
Medical Officer,7,5,MBA,IIM,Surat,3,MNC,Healthcare,5466926,54.67
Medical Officer,10,4,B.E.,Tier 2,Delhi NCR,1,KPO,Healthcare,3605395,36.05
Medical Officer,10,4,B.Tech,NIT,Chennai,1,MNC,Healthcare,8022984,80.23
Medical Officer,10,4,B.Tech,IIT,Chennai,1,startup,Healthcare,7277933,72.78
Medical Officer,10,4,B.Tech,Top Private,Chennai,1,BPO,Healthcare,2900336,29.0
Medical Officer,10,6,B.Tech,NIT,Chennai,1,KPO,Healthcare,5152485,51.52
Medical Officer,10,4,B.Tech,IIT,Nagpur,2,MNC,Healthcare,8201284,82.01
Medical Officer,10,5,B.E.,BITS,Ahmedabad,2,startup,Healthcare,5723813,57.24
Medical Officer,10,3,B.E.,Tier 2,Ahmedabad,2,KPO,Healthcare,2782457,27.82
Medical Officer,10,5,B.Tech,Top Private,Bhubaneswar,3,MNC,Healthcare,5510532,55.11
Medical Officer,10,5,B.E.,BITS,Bhubaneswar,3,KPO,Healthcare,3631040,36.31
Medical Officer,10,4,B.Tech,NIT,Mysore,3,product,Healthcare,4804419,48.04
Staff Nurse,0,5,B.Tech,IIT,Hyderabad,1,startup,Healthcare,616984,6.17
Staff Nurse,0,4,B.Tech,Top Private,Hyderabad,1,service,Healthcare,329884,3.3
Staff Nurse,0,5,B.Tech,NIT,Hyderabad,1,KPO,Healthcare,419997,4.2
Staff Nurse,0,3,B.E.,Tier 2,Gurgaon,1,product,Healthcare,467840,4.68
Staff Nurse,0,3,B.Tech,Top Private,Gurgaon,1,startup,Healthcare,437053,4.37
Staff Nurse,0,4,B.Tech,NIT,Gurgaon,1,service,Healthcare,403399,4.03
Staff Nurse,0,5,B.E.,BITS,Gurgaon,1,BPO,Healthcare,316238,3.16
Staff Nurse,0,5,B.E.,BITS,Coimbatore,2,MNC,Healthcare,674802,6.75
Staff Nurse,0,4,B.Sc,Tier 3,Coimbatore,2,product,Healthcare,345115,3.45
Staff Nurse,0,3,B.Sc,Tier 3,Coimbatore,2,startup,Healthcare,292404,2.92
Staff Nurse,0,3,B.Tech,IIT,Coimbatore,2,BPO,Healthcare,276517,2.77
Staff Nurse,0,4,B.Tech,IIT,Chandigarh,2,MNC,Healthcare,707487,7.07
Staff Nurse,0,3,MBA,IIM,Chandigarh,2,product,Healthcare,610073,6.1
Staff Nurse,0,3,B.E.,BITS,Chandigarh,2,KPO,Healthcare,345553,3.46
Staff Nurse,0,3,B.E.,Tier 2,Vadodara,3,product,Healthcare,303762,3.04
Staff Nurse,0,4,B.E.,BITS,Vadodara,3,service,Healthcare,311003,3.11
Staff Nurse,0,5,B.E.,Tier 2,Vadodara,3,KPO,Healthcare,223126,2.23
Staff Nurse,0,4,MBA,IIM,Thiruvananthapuram,3,MNC,Healthcare,640915,6.41
Staff Nurse,0,5,B.Tech,IIT,Thiruvananthapuram,3,service,Healthcare,365210,3.65
Staff Nurse,0,3,B.Tech,NIT,Thiruvananthapuram,3,KPO,Healthcare,232981,2.33
Staff Nurse,1,4,B.Tech,NIT,Kolkata,1,product,Healthcare,713344,7.13
Staff Nurse,1,4,B.E.,Tier 2,Kolkata,1,BPO,Healthcare,318573,3.19
Staff Nurse,1,5,B.E.,BITS,Bangalore,1,MNC,Healthcare,1095326,10.95
Staff Nurse,1,3,B.E.,Tier 2,Bangalore,1,product,Healthcare,645711,6.46
Staff Nurse,1,4,B.E.,Tier 2,Bangalore,1,startup,Healthcare,566521,5.67
Staff Nurse,1,5,B.E.,Tier 2,Bangalore,1,service,Healthcare,475527,4.76
Staff Nurse,1,4,B.Sc,Tier 3,Bangalore,1,BPO,Healthcare,262438,2.62
Staff Nurse,1,5,B.Tech,NIT,Jaipur,2,service,Healthcare,423235,4.23
Staff Nurse,1,3,B.Tech,NIT,Jaipur,2,KPO,Healthcare,363400,3.63
Staff Nurse,1,4,B.E.,Tier 2,Visakhapatnam,2,MNC,Healthcare,654719,6.55
Staff Nurse,1,4,B.Tech,Top Private,Visakhapatnam,2,product,Healthcare,594926,5.95
Staff Nurse,1,5,MBA,IIM,Visakhapatnam,2,service,Healthcare,574912,5.75
Staff Nurse,1,4,B.Tech,Top Private,Visakhapatnam,2,BPO,Healthcare,306449,3.06
Staff Nurse,1,4,MBA,IIM,Bhubaneswar,3,product,Healthcare,727177,7.27
Staff Nurse,1,4,B.E.,Tier 2,Bhubaneswar,3,startup,Healthcare,390567,3.91
Staff Nurse,1,4,B.Tech,NIT,Bhubaneswar,3,service,Healthcare,406769,4.07
Staff Nurse,1,5,B.E.,BITS,Vadodara,3,MNC,Healthcare,718319,7.18
Staff Nurse,1,3,B.E.,BITS,Vadodara,3,product,Healthcare,515835,5.16
Staff Nurse,1,3,B.Tech,Top Private,Vadodara,3,startup,Healthcare,387953,3.88
Staff Nurse,1,4,B.Tech,IIT,Vadodara,3,KPO,Healthcare,386750,3.87
Staff Nurse,2,4,B.Tech,IIT,Gurgaon,1,product,Healthcare,1000242,10.0
Staff Nurse,2,5,B.Tech,NIT,Gurgaon,1,startup,Healthcare,931696,9.32
Staff Nurse,2,3,B.Tech,NIT,Gurgaon,1,BPO,Healthcare,465849,4.66
Staff Nurse,2,5,MBA,IIM,Gurgaon,1,MNC,Healthcare,1339325,13.39
Staff Nurse,2,5,B.Tech,Top Private,Jaipur,2,product,Healthcare,812807,8.13
Staff Nurse,2,5,B.E.,Tier 2,Jaipur,2,BPO,Healthcare,363227,3.63
Staff Nurse,2,3,B.Tech,NIT,Kochi,2,MNC,Healthcare,964016,9.64
Staff Nurse,2,5,B.E.,Tier 2,Kochi,2,service,Healthcare,474020,4.74
Staff Nurse,2,4,B.Sc,Tier 3,Kochi,2,KPO,Healthcare,348629,3.49
Staff Nurse,2,3,MBA,IIM,Jamshedpur,3,MNC,Healthcare,921631,9.22
Staff Nurse,2,3,B.Tech,IIT,Jamshedpur,3,BPO,Healthcare,387200,3.87
Staff Nurse,2,4,B.E.,Tier 2,Jamshedpur,3,KPO,Healthcare,370753,3.71
Staff Nurse,2,5,B.E.,BITS,Surat,3,MNC,Healthcare,922911,9.23
Staff Nurse,2,4,B.Tech,IIT,Surat,3,product,Healthcare,724596,7.25
Staff Nurse,2,3,B.Sc,Tier 3,Surat,3,BPO,Healthcare,259270,2.59
Staff Nurse,2,5,B.Tech,Top Private,Surat,3,KPO,Healthcare,450575,4.51
Staff Nurse,3,5,MBA,IIM,Pune,1,MNC,Healthcare,1699982,17.0
Staff Nurse,3,5,B.E.,Tier 2,Pune,1,product,Healthcare,895413,8.95
Staff Nurse,3,4,MBA,IIM,Pune,1,service,Healthcare,886667,8.87
Staff Nurse,3,4,B.E.,BITS,Pune,1,BPO,Healthcare,637471,6.37
Staff Nurse,3,5,MBA,IIM,Pune,1,MNC,Healthcare,1652088,16.52
Staff Nurse,3,5,B.Tech,Top Private,Pune,1,BPO,Healthcare,623526,6.24
Staff Nurse,3,4,B.Tech,NIT,Chandigarh,2,MNC,Healthcare,1212452,12.12
Staff Nurse,3,4,B.E.,BITS,Chandigarh,2,KPO,Healthcare,599048,5.99
Staff Nurse,3,5,B.Tech,Top Private,Coimbatore,2,MNC,Healthcare,1194450,11.94
Staff Nurse,3,4,B.Tech,IIT,Coimbatore,2,product,Healthcare,1215839,12.16
Staff Nurse,3,4,B.E.,BITS,Coimbatore,2,service,Healthcare,738413,7.38
Staff Nurse,3,4,MBA,IIM,Coimbatore,2,BPO,Healthcare,593224,5.93
Staff Nurse,3,5,B.Tech,Top Private,Coimbatore,2,KPO,Healthcare,635842,6.36
Staff Nurse,3,3,B.Tech,Top Private,Mysore,3,product,Healthcare,815482,8.15
Staff Nurse,3,3,B.Tech,IIT,Mysore,3,service,Healthcare,647967,6.48
Staff Nurse,3,4,B.Tech,Top Private,Mysore,3,KPO,Healthcare,488851,4.89
Staff Nurse,3,3,B.Tech,Top Private,Bhubaneswar,3,MNC,Healthcare,945693,9.46
Staff Nurse,3,5,B.E.,Tier 2,Bhubaneswar,3,startup,Healthcare,622599,6.23
Staff Nurse,3,4,B.Tech,Top Private,Bhubaneswar,3,KPO,Healthcare,541479,5.41
Staff Nurse,5,4,B.Sc,Tier 3,Gurgaon,1,product,Healthcare,1063244,10.63
Staff Nurse,5,3,B.Tech,NIT,Gurgaon,1,startup,Healthcare,1336224,13.36
Staff Nurse,5,4,B.Sc,Tier 3,Pune,1,startup,Healthcare,890847,8.91
Staff Nurse,5,3,B.Sc,Tier 3,Pune,1,BPO,Healthcare,510542,5.11
Staff Nurse,5,5,B.E.,BITS,Coimbatore,2,BPO,Healthcare,798448,7.98
Staff Nurse,5,3,B.Tech,Top Private,Kochi,2,product,Healthcare,1087434,10.87
Staff Nurse,5,5,B.E.,BITS,Kochi,2,KPO,Healthcare,947731,9.48
Staff Nurse,5,5,B.Tech,NIT,Bhubaneswar,3,product,Healthcare,1262312,12.62
Staff Nurse,5,3,B.E.,BITS,Bhubaneswar,3,service,Healthcare,794643,7.95
Staff Nurse,5,4,B.E.,BITS,Bhubaneswar,3,BPO,Healthcare,536063,5.36
Staff Nurse,5,3,B.Tech,IIT,Bhubaneswar,3,KPO,Healthcare,778917,7.79
Staff Nurse,8,4,B.Tech,Top Private,Chennai,1,product,Healthcare,2059298,20.59
Staff Nurse,8,5,B.Tech,NIT,Chennai,1,BPO,Healthcare,1059545,10.6
Staff Nurse,8,4,B.E.,Tier 2,Chennai,1,KPO,Healthcare,1049063,10.49
Staff Nurse,8,3,B.E.,BITS,Kolkata,1,MNC,Healthcare,2711837,27.12
Staff Nurse,8,3,B.E.,BITS,Kolkata,1,service,Healthcare,1446825,14.47
Staff Nurse,8,3,MBA,IIM,Kolkata,1,KPO,Healthcare,1445812,14.46
Staff Nurse,8,3,B.Sc,Tier 3,Jaipur,2,product,Healthcare,1145112,11.45
Staff Nurse,8,3,B.Tech,NIT,Jaipur,2,startup,Healthcare,1615670,16.16
Staff Nurse,8,5,B.Tech,IIT,Nagpur,2,MNC,Healthcare,2353463,23.53
Staff Nurse,8,4,B.E.,Tier 2,Nagpur,2,BPO,Healthcare,801733,8.02
Staff Nurse,8,5,B.Sc,Tier 3,Mysore,3,service,Healthcare,838127,8.38
Staff Nurse,8,4,B.Tech,IIT,Mysore,3,BPO,Healthcare,910645,9.11
Staff Nurse,8,3,MBA,IIM,Mysore,3,KPO,Healthcare,1051291,10.51
Staff Nurse,8,5,B.Tech,NIT,Mysore,3,KPO,Healthcare,1068923,10.69
Pharmacist,0,4,B.E.,Tier 2,Chennai,1,MNC,Healthcare,462047,4.62
Pharmacist,0,4,B.Tech,Top Private,Chennai,1,startup,Healthcare,378508,3.79
Pharmacist,0,3,B.Tech,NIT,Chennai,1,service,Healthcare,325803,3.26
Pharmacist,0,3,B.E.,BITS,Chennai,1,KPO,Healthcare,308994,3.09
Pharmacist,0,3,B.Tech,IIT,Kochi,2,startup,Healthcare,396590,3.97
Pharmacist,0,4,B.Sc,Tier 3,Kochi,2,service,Healthcare,201877,2.02
Pharmacist,0,4,B.Tech,NIT,Kochi,2,KPO,Healthcare,287650,2.88
Pharmacist,0,3,B.E.,Tier 2,Ahmedabad,2,service,Healthcare,199614,2.0
Pharmacist,0,3,B.Tech,Top Private,Lucknow,3,product,Healthcare,308142,3.08
Pharmacist,0,4,B.Tech,IIT,Lucknow,3,BPO,Healthcare,214854,2.15
Pharmacist,0,5,B.E.,Tier 2,Vadodara,3,product,Healthcare,314626,3.15
Pharmacist,0,5,B.Tech,NIT,Vadodara,3,BPO,Healthcare,178183,1.78
Pharmacist,0,3,B.Tech,IIT,Vadodara,3,KPO,Healthcare,239480,2.39
Pharmacist,1,4,B.E.,BITS,Kolkata,1,service,Healthcare,504627,5.05
Pharmacist,1,5,MBA,IIM,Kolkata,1,BPO,Healthcare,425030,4.25
Pharmacist,1,5,B.Tech,NIT,Kolkata,1,KPO,Healthcare,490898,4.91
Pharmacist,1,3,B.Tech,IIT,Indore,2,MNC,Healthcare,766910,7.67
Pharmacist,1,3,B.Tech,NIT,Coimbatore,2,service,Healthcare,407349,4.07
Pharmacist,1,5,B.E.,BITS,Coimbatore,2,BPO,Healthcare,292616,2.93
Pharmacist,1,5,B.Tech,NIT,Thiruvananthapuram,3,MNC,Healthcare,639280,6.39
Pharmacist,1,4,B.Tech,NIT,Thiruvananthapuram,3,service,Healthcare,329207,3.29
Pharmacist,1,4,B.Sc,Tier 3,Thiruvananthapuram,3,KPO,Healthcare,235349,2.35
Pharmacist,1,5,B.Tech,Top Private,Patna,3,product,Healthcare,501452,5.01
Pharmacist,1,4,B.Tech,Top Private,Patna,3,service,Healthcare,290354,2.9
Pharmacist,2,4,B.E.,BITS,Kolkata,1,MNC,Healthcare,1113937,11.14
Pharmacist,2,5,MBA,IIM,Kolkata,1,startup,Healthcare,978269,9.78
Pharmacist,2,5,B.E.,Tier 2,Kolkata,1,service,Healthcare,517898,5.18
Pharmacist,2,5,B.Tech,Top Private,Bangalore,1,startup,Healthcare,712402,7.12
Pharmacist,2,3,B.Tech,Top Private,Bangalore,1,KPO,Healthcare,533236,5.33
Pharmacist,2,3,B.E.,BITS,Nagpur,2,startup,Healthcare,640053,6.4
Pharmacist,2,5,MBA,IIM,Indore,2,MNC,Healthcare,1185733,11.86
Pharmacist,2,5,B.E.,BITS,Jamshedpur,3,startup,Healthcare,623359,6.23
Pharmacist,2,4,B.Sc,Tier 3,Jamshedpur,3,MNC,Healthcare,577107,5.77
Pharmacist,2,5,B.Tech,Top Private,Jamshedpur,3,product,Healthcare,657896,6.58
Pharmacist,2,4,B.Tech,NIT,Jamshedpur,3,KPO,Healthcare,443786,4.44
Pharmacist,3,4,B.Tech,NIT,Gurgaon,1,MNC,Healthcare,1183950,11.84
Pharmacist,3,5,B.E.,BITS,Gurgaon,1,service,Healthcare,822976,8.23
Pharmacist,3,4,B.Sc,Tier 3,Pune,1,BPO,Healthcare,424641,4.25
Pharmacist,3,4,B.Tech,IIT,Chandigarh,2,MNC,Healthcare,1233771,12.34
Pharmacist,3,4,MBA,IIM,Chandigarh,2,startup,Healthcare,951495,9.51
Pharmacist,3,3,B.E.,Tier 2,Chandigarh,2,KPO,Healthcare,432860,4.33
Pharmacist,3,3,B.Tech,NIT,Coimbatore,2,startup,Healthcare,748851,7.49
Pharmacist,3,4,MBA,IIM,Coimbatore,2,BPO,Healthcare,570655,5.71
Pharmacist,3,3,B.Tech,Top Private,Patna,3,service,Healthcare,467674,4.68
Pharmacist,3,3,B.Tech,Top Private,Jamshedpur,3,MNC,Healthcare,750446,7.5
Pharmacist,3,3,B.Tech,IIT,Jamshedpur,3,product,Healthcare,824918,8.25
Pharmacist,3,3,B.Tech,Top Private,Jamshedpur,3,KPO,Healthcare,466966,4.67
Pharmacist,5,5,B.E.,BITS,Bangalore,1,BPO,Healthcare,758513,7.59
Pharmacist,5,3,B.Tech,NIT,Bangalore,1,product,Healthcare,1516710,15.17
Pharmacist,5,4,B.Sc,Tier 3,Bangalore,1,startup,Healthcare,941945,9.42
Pharmacist,5,4,B.E.,Tier 2,Bangalore,1,BPO,Healthcare,643350,6.43
Pharmacist,5,3,B.Tech,IIT,Bangalore,1,KPO,Healthcare,954447,9.54
Pharmacist,5,3,B.E.,BITS,Coimbatore,2,startup,Healthcare,1138375,11.38
Pharmacist,5,5,B.E.,Tier 2,Coimbatore,2,BPO,Healthcare,485388,4.85
Pharmacist,5,4,MBA,IIM,Chandigarh,2,startup,Healthcare,1188333,11.88
Pharmacist,5,5,B.Sc,Tier 3,Chandigarh,2,service,Healthcare,604604,6.05
Pharmacist,5,4,MBA,IIM,Chandigarh,2,BPO,Healthcare,703574,7.04
Pharmacist,5,5,B.Sc,Tier 3,Bhubaneswar,3,startup,Healthcare,662976,6.63
Pharmacist,5,4,B.Tech,Top Private,Bhubaneswar,3,BPO,Healthcare,463676,4.64
Pharmacist,5,4,B.Tech,NIT,Bhubaneswar,3,KPO,Healthcare,710307,7.1
Pharmacist,5,4,B.Tech,NIT,Lucknow,3,MNC,Healthcare,1202816,12.03
Pharmacist,5,3,B.Tech,IIT,Lucknow,3,startup,Healthcare,981995,9.82
Pharmacist,8,5,B.Tech,NIT,Chennai,1,MNC,Healthcare,2244440,22.44
Pharmacist,8,3,B.E.,Tier 2,Chennai,1,KPO,Healthcare,1000037,10.0
Pharmacist,8,4,B.Tech,IIT,Kolkata,1,product,Healthcare,1991841,19.92
Pharmacist,8,3,B.Tech,Top Private,Kolkata,1,startup,Healthcare,1510100,15.1
Pharmacist,8,5,B.Tech,IIT,Kolkata,1,BPO,Healthcare,1249131,12.49
Pharmacist,8,4,B.Tech,NIT,Kolkata,1,KPO,Healthcare,1297682,12.98
Pharmacist,8,5,MBA,IIM,Indore,2,product,Healthcare,1982570,19.83
Pharmacist,8,4,B.E.,BITS,Indore,2,BPO,Healthcare,832018,8.32
Pharmacist,8,3,B.Tech,NIT,Nagpur,2,product,Healthcare,1692374,16.92
Pharmacist,8,4,B.Tech,Top Private,Nagpur,2,startup,Healthcare,1390521,13.91
Pharmacist,8,4,B.Sc,Tier 3,Nagpur,2,service,Healthcare,750964,7.51
Pharmacist,8,3,B.Tech,Top Private,Bhubaneswar,3,product,Healthcare,1231544,12.32
Pharmacist,8,4,B.Tech,IIT,Bhubaneswar,3,BPO,Healthcare,715562,7.16
Pharmacist,8,4,B.Tech,NIT,Bhubaneswar,3,KPO,Healthcare,821760,8.22
Pharmacist,8,3,B.Tech,NIT,Bhubaneswar,3,startup,Healthcare,1153133,11.53
Pharmacist,8,4,B.Tech,Top Private,Bhubaneswar,3,BPO,Healthcare,702722,7.03
Pharmacist,8,5,B.Sc,Tier 3,Bhubaneswar,3,KPO,Healthcare,650465,6.5
Medical Representative,0,3,B.Tech,Top Private,Chennai,1,product,Healthcare,656691,6.57
Medical Representative,0,6,B.E.,BITS,Hyderabad,1,service,Healthcare,517204,5.17
Medical Representative,0,3,B.Tech,NIT,Hyderabad,1,BPO,Healthcare,309033,3.09
Medical Representative,0,4,B.Tech,NIT,Hyderabad,1,KPO,Healthcare,430630,4.31
Medical Representative,0,5,B.E.,Tier 2,Ahmedabad,2,startup,Healthcare,423196,4.23
Medical Representative,0,3,B.Tech,Top Private,Ahmedabad,2,service,Healthcare,366367,3.66
Medical Representative,0,4,B.Tech,IIT,Ahmedabad,2,BPO,Healthcare,303234,3.03
Medical Representative,0,4,B.Tech,NIT,Ahmedabad,2,KPO,Healthcare,391753,3.92
Medical Representative,0,3,B.Sc,Tier 3,Ahmedabad,2,service,Healthcare,268932,2.69
Medical Representative,0,6,B.E.,Tier 2,Ahmedabad,2,BPO,Healthcare,261472,2.61
Medical Representative,0,6,B.E.,BITS,Thiruvananthapuram,3,MNC,Healthcare,737419,7.37
Medical Representative,0,4,B.Tech,IIT,Thiruvananthapuram,3,startup,Healthcare,471027,4.71
Medical Representative,0,3,B.Tech,IIT,Thiruvananthapuram,3,service,Healthcare,345102,3.45
Medical Representative,0,4,B.E.,BITS,Thiruvananthapuram,3,BPO,Healthcare,236730,2.37
Medical Representative,0,4,MBA,IIM,Vadodara,3,BPO,Healthcare,271513,2.72
Medical Representative,1,5,B.Tech,IIT,Pune,1,MNC,Healthcare,1287821,12.88
Medical Representative,1,5,MBA,IIM,Pune,1,startup,Healthcare,1175144,11.75
Medical Representative,1,5,B.Sc,Tier 3,Pune,1,MNC,Healthcare,833640,8.34
Medical Representative,1,5,B.Tech,NIT,Visakhapatnam,2,product,Healthcare,885712,8.86
Medical Representative,1,5,B.Tech,Top Private,Visakhapatnam,2,startup,Healthcare,693829,6.94
Medical Representative,1,5,B.E.,BITS,Visakhapatnam,2,service,Healthcare,629657,6.3
Medical Representative,1,6,B.Sc,Tier 3,Visakhapatnam,2,BPO,Healthcare,321868,3.22
Medical Representative,1,5,B.E.,BITS,Visakhapatnam,2,KPO,Healthcare,593570,5.94
Medical Representative,1,3,B.E.,BITS,Indore,2,MNC,Healthcare,895148,8.95
Medical Representative,1,4,B.Sc,Tier 3,Indore,2,service,Healthcare,394738,3.95
Medical Representative,1,6,B.Sc,Tier 3,Indore,2,BPO,Healthcare,352414,3.52
Medical Representative,1,6,B.E.,BITS,Indore,2,KPO,Healthcare,635750,6.36
Medical Representative,1,3,B.E.,BITS,Jamshedpur,3,startup,Healthcare,659269,6.59
Medical Representative,1,3,B.E.,Tier 2,Jamshedpur,3,service,Healthcare,334882,3.35
Medical Representative,1,5,B.Tech,NIT,Jamshedpur,3,BPO,Healthcare,365262,3.65
Medical Representative,1,4,MBA,IIM,Vadodara,3,MNC,Healthcare,1026218,10.26
Medical Representative,1,3,B.E.,BITS,Vadodara,3,product,Healthcare,744271,7.44
Medical Representative,1,3,B.Tech,Top Private,Vadodara,3,startup,Healthcare,504557,5.05
Medical Representative,1,6,MBA,IIM,Vadodara,3,service,Healthcare,608283,6.08
Medical Representative,2,5,B.Tech,IIT,Chennai,1,product,Healthcare,1387646,13.88
Medical Representative,2,4,B.Tech,IIT,Chennai,1,startup,Healthcare,1294032,12.94
Medical Representative,2,4,B.E.,Tier 2,Chennai,1,service,Healthcare,743134,7.43
Medical Representative,2,6,B.Tech,NIT,Chennai,1,BPO,Healthcare,663363,6.63
Medical Representative,2,4,B.E.,BITS,Chennai,1,KPO,Healthcare,796035,7.96
Medical Representative,2,6,B.Tech,Top Private,Visakhapatnam,2,BPO,Healthcare,568799,5.69
Medical Representative,2,3,B.E.,BITS,Ahmedabad,2,MNC,Healthcare,1289144,12.89
Medical Representative,2,3,B.Sc,Tier 3,Ahmedabad,2,service,Healthcare,481816,4.82
Medical Representative,2,4,B.E.,BITS,Ahmedabad,2,BPO,Healthcare,600596,6.01
Medical Representative,2,3,B.E.,Tier 2,Thiruvananthapuram,3,product,Healthcare,765325,7.65
Medical Representative,2,4,B.E.,Tier 2,Thiruvananthapuram,3,startup,Healthcare,601884,6.02
